source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
Twitter for iPhone,RT @FLOTUS: Had a wonderful visit from @JBA_NAFW children today at the @whitehouse! #WhiteHouseChristmas https://t.co/Hnw758zHzL,11-28-2017 13:02:54,11847,0,true,935494208164651008
Twitter for iPhone,Melania our great and very hard working First Lady who truly loves what she is doing always thought that “if you run you will win.” She would tell everyone that “no doubt he will win.” I also felt I would win (or I would not have run) - and Country is doing great!,11-28-2017 13:00:34,18592,113070,false,935493619204620288
Twitter for iPhone,At least 24 players kneeling this weekend at NFL stadiums that are now having a very hard time filling up. The American public is fed up with the disrespect the NFL is paying to our Country our Flag and our National Anthem. Weak and out of control!,11-28-2017 12:45:30,20531,101027,false,935489831005810688
Twitter for iPhone,Thank you Rand! https://t.co/NvPeleVmub,11-28-2017 02:50:30,11863,51558,false,935340092583006208
Twitter for iPhone,New home sales reach a 10 year high. Stock Market has more record gains. Hopefully Republican Senators will give us the much needed Tax Cuts to keep it all going! Democrats want big Tax Increases.,11-28-2017 02:48:53,16343,77845,false,935339687006429185
Twitter for iPhone,The Tax Cut Bill is coming along very well great support. With just a few changes some mathematical the middle class and job producers can get even more in actual dollars and savings and the pass through provision becomes simpler and really works well!,11-27-2017 14:24:36,16098,84043,false,935152378747195392
Twitter for iPhone,The good news is that their ratings are terrible nobody cares! https://t.co/I7h4Ryin3h,11-27-2017 14:16:36,13407,59880,false,935150368207654912
Twitter for iPhone,We should have a contest as to which of the Networks plus CNN and not including Fox is the most dishonest corrupt and/or distorted in its political coverage of your favorite President (me). They are all bad. Winner to receive the FAKE NEWS TROPHY!,11-27-2017 14:04:51,41765,153835,false,935147410472480769
Twitter for iPhone,Back in D.C. big week for Tax Cuts and many other things of great importance to our Country.  Senate Republicans will hopefully come through for all of us. The Tax Cut Bill is getting better and better. The end result will be great for ALL!,11-27-2017 01:47:32,17092,87273,false,934961858380955648
Twitter for iPhone,Since the first day I took office all you hear is the phony Democrat excuse for losing the election Russia RussiaRussia.  Despite this I have the economy booming and have possibly done more than any 10 month President. MAKE AMERICA GREAT AGAIN!,11-26-2017 21:29:46,34808,155019,false,934896989539586054
Twitter for iPhone,I endorsed Luther Strange in the Alabama Primary. He shot way up in the polls but it wasn’t enough. Can’t let Schumer/Pelosi win this race. Liberal Jones would be BAD!,11-26-2017 14:33:47,17672,78658,false,934792302341521408
Twitter for iPhone,The last thing we need in Alabama and the U.S. Senate is a Schumer/Pelosi puppet who is WEAK on Crime WEAK on the Border Bad for our Military and our great Vets Bad for our 2nd Amendment AND WANTS TO RAISES TAXES TO THE SKY. Jones would be a disaster!,11-26-2017 13:52:36,26802,103129,false,934781939088629761
Twitter for iPhone,Wow even I didn’t realize we did so much. Wish the Fake News would report! Thank you. https://t.co/ApVbu2b0Jd,11-25-2017 23:25:54,19946,68715,false,934563828834164739
Twitter for iPhone,.@FoxNews is MUCH more important in the United States than CNN but outside of the U.S. CNN International is still a major source of (Fake) news and they represent our Nation to the WORLD very poorly. The outside world does not see the truth from them!,11-25-2017 22:37:21,34012,114917,false,934551607596986368
Twitter for iPhone,Check out the recent Editorial in the Wall Street Journal @WSJ about what a complete disaster the @CFPB has been under its leader from previous Administration who just quit!,11-25-2017 22:00:11,10315,45206,false,934542257222451206
Twitter for iPhone,The Consumer Financial Protection Bureau or CFPB has been a total disaster as run by the previous Administrations pick. Financial Institutions have been devastated and unable to properly serve the public. We will bring it back to life!,11-25-2017 21:48:16,15216,71937,false,934539256940417024
Twitter for iPhone,Happy #SmallBusinessSaturday!A great day to support your community and America’s JOB creators by shopping locally at a #SmallBiz. #ShopSmall https://t.co/pBQaBHvl7k,11-25-2017 19:40:55,11353,52038,false,934507210385829888
Twitter for iPhone,Time Magazine called to say that I was PROBABLY going to be named “Man (Person) of the Year” like last year but I would have to agree to an interview and a major photo shoot. I said probably is no good and took a pass. Thanks anyway!,11-24-2017 22:40:26,43917,166537,false,934189999045693441
Twitter for iPhone,Will be calling the President of Egypt in a short while to discuss the tragic terrorist attack with so much loss of life. We have to get TOUGHER AND SMARTER than ever before and we will. Need the WALL need the BAN! God bless the people of Egypt.,11-24-2017 18:49:12,21083,102834,false,934131805409697792
Twitter for iPhone,Horrible and cowardly terrorist attack on innocent and defenseless worshipers in Egypt. The world cannot tolerate terrorism we must defeat them militarily and discredit the extremist ideology that forms the basis of their existence!,11-24-2017 15:27:13,33866,145647,false,934080974773776384
Twitter for iPhone,After Turkey call I will be heading over to Trump National Golf Club Jupiter to play golf (quickly) with Tiger Woods and Dustin Johnson. Then back to Mar-a-Lago for talks on bringing even more jobs and companies back to the USA!,11-24-2017 12:10:46,15606,92732,false,934031535757582336
Twitter for iPhone,Will be speaking to President Recep Tayyip Erdogan of Turkey this morning about bringing peace to the mess that I inherited in the Middle East. I will get it all done but what a mistake in lives and dollars (6 trillion) to be there in the first place!,11-24-2017 12:04:13,16150,69764,false,934029886842458112
Twitter for iPhone,Can you believe that the disrespect for our Country our Flag our Anthem continues without penalty to the players. The Commissioner has lost control of the hemorrhaging league. Players are the boss! https://t.co/udXP5MR8BC,11-24-2017 11:48:58,15325,61082,false,934026050388013056
Twitter for iPhone,Two great people! https://t.co/5cVnMhnmuH,11-24-2017 04:54:37,15360,69576,false,933921775984967681
Twitter for iPhone,A great guy (with great ratings)! https://t.co/S0S6xqrjSC,11-24-2017 04:42:17,12292,66184,false,933918671503753216
Twitter for iPhone,RT @DeptofDefense: #HappyThanksgiving from @USArmy and @USNationalGuard #soldiers serving with Task Force Marauder in #Afghanistan. 🦃 https…,11-24-2017 04:38:23,7645,0,true,933917690552573952
Twitter for iPhone,RT @Scavino45: Today @POTUS @realDonaldTrump and @FLOTUS Melania visit the @USCG at the Lake Worth Inlet Station in Riviera Beach Florid…,11-24-2017 04:37:17,7025,0,true,933917415028772864
Twitter for iPhone,ObamaCare premiums are going up up up just as I have been predicting for two years. ObamaCare is OWNED by the Democrats and it is a disaster. But do not worry. Even though the Dems want to Obstruct we will Repeal &amp; Replace right after Tax Cuts!,11-23-2017 23:18:00,18924,90375,false,933837062293291008
Twitter for iPad,My great honor to join our incredible men and women of the @USCG at the Lake Worth Inlet Station in Riviera Beach Florida today!#HappyThanksgiving https://t.co/C35HR9opbP,11-23-2017 22:54:41,11231,57994,false,933831194558582784
Media Studio,HAPPY THANKSGIVING! https://t.co/nQhi7XopMW,11-23-2017 15:35:13,24675,101484,false,933720598383026176
Twitter for iPhone,Will be doing a live Thanksgiving Video Teleconference with Members of the Military at 9:00 A.M.  Afghanistan Iraq USS Monterey Turkey &amp; Bahrain. Then going to Coast Guard Quarters Florida.,11-23-2017 13:43:24,8630,52633,false,933692459351265280
Twitter for iPhone,MAKE AMERICA GREAT AGAIN!,11-23-2017 11:44:36,37522,148747,false,933662564587855877
Twitter for iPhone,@ThePlumLineGS MAKE AMERICA GREAT AGAIN!,11-23-2017 11:31:09,4116,9903,false,933659179348299776
Twitter for iPhone,HAPPY THANKSGIVING your Country is starting to do really well. Jobs coming back highest Stock Market EVER Military getting really strong we will build the WALL V.A. taking care of our Vets great Supreme Court Justice RECORD CUT IN REGS lowest unemployment in 17 years....!,11-23-2017 11:28:32,44385,207605,false,933658521828315136
Twitter for iPhone,....And it will get even better with Tax Cuts! https://t.co/75wozGJQoP,11-23-2017 02:06:57,10413,51840,false,933517194142584833
Twitter for iPhone,I have long given the order to help Argentina with the Search and Rescue mission of their missing submarine. 45 people aboard and not much time left. May God be with them and the people of Argentina!,11-22-2017 21:32:18,25715,125245,false,933448074348900354
Twitter for iPhone,51 Million American to travel this weekend - highest number in twelve years (AAA). Traffic and airports are running very smoothly!  @FoxNews,11-22-2017 21:25:11,11216,64177,false,933446283632824321
Twitter for iPhone,RT @FLOTUS: Preparations are underway to celebrate the holidays at the @WhiteHouse! https://t.co/N5qZ1NP8ez,11-22-2017 21:14:41,15121,0,true,933443640881569792
Twitter for iPhone,The @USNavy is conducting search and rescue following aircraft crash. We are monitoring the situation. Prayers for all involved. https://t.co/1AxmegKqvu,11-22-2017 13:00:38,11327,52046,false,933319309551685633
Twitter for iPhone,Will be having meetings and working the phones from the Winter White House in Florida (Mar-a-Lago). Stock Market hit new Record High yesterday - $5.5 trillion gain since E. Many companies coming back to the U.S. Military building up and getting very strong.,11-22-2017 11:51:22,15842,78387,false,933301876975718401
Twitter for iPhone,RT @IngrahamAngle: “Far right”? You mean “right so far” as in @realDonaldTrump has been right so far abt how to kick the economy into high…,11-22-2017 11:13:16,9929,0,true,933292289211772929
Twitter for iPhone,RT @Realjmannarino: @realDonaldTrump The ungratefulness is something I’ve never seen before. If you get someone’s son out of prison he sho…,11-22-2017 11:11:06,8539,0,true,933291745722351617
Twitter for iPhone,Another Crooked Hillary Fan! https://t.co/1LidydhORD,11-22-2017 11:08:26,38,70,false,933291075342540800
Twitter for iPhone,The NFL is now thinking about a new idea - keeping teams in the Locker Room during the National Anthem next season. That’s almost as bad as kneeling! When will the highly paid Commissioner finally get tough and smart? This issue is killing your league!.....,11-22-2017 10:48:10,25497,121068,false,933285973277868032
Twitter for iPhone,...LaVar you could have spent the next 5 to 10 years during Thanksgiving with your son in China but no NBA contract to support you. But remember LaVar shoplifting is NOT a little thing. It’s a really big deal especially in China. Ungrateful fool!,11-22-2017 10:33:28,39047,160972,false,933282274937733126
Twitter for iPhone,It wasn’t the White House it wasn’t the State Department it wasn’t father LaVar’s so-called people on the ground in China that got his son out of a long term prison sentence - IT WAS ME. Too bad! LaVar is just a poor man’s version of Don King but without the hair. Just think..,11-22-2017 10:25:22,33183,126400,false,933280234220134401
Twitter for iPhone,Today we continued a wonderful American Tradition at the White House. Drumstick and Wishbone will live out their days in the beautiful Blue Ridge Mountains at Gobbler’s Rest... https://t.co/fsS8B8f5UR,11-21-2017 22:49:40,14850,75318,false,933105158275325952
Twitter for iPhone,President Donald J. Trump and @FLOTUS Melania Participate in the Pardoning of the National Thanksgiving Turkey at the White House. https://t.co/Zauqz4jfWv,11-21-2017 18:25:24,14628,64454,false,933038654171344896
Twitter for iPhone,Under President Trump unemployment rate will drop below 4%.  Analysts predict economic boom for 2018!  @foxandfriends and @Varneyco,11-20-2017 11:55:57,18107,79690,false,932578255810498560
Twitter for iPhone,Marshawn Lynch of the NFL’s Oakland Raiders stands for the Mexican Anthem and sits down to boos for our National Anthem. Great disrespect! Next time NFL should suspend him for remainder of season. Attendance and ratings way down.,11-20-2017 11:25:38,37606,157338,false,932570628451954688
Twitter for iPhone,Republican Senators are working very hard to get Tax Cuts and Tax Reform approved. Hopefully it will not be long and they do not want to disappoint the American public!,11-20-2017 02:21:24,14862,74527,false,932433668068528131
Twitter for iPhone,Border Patrol Officer killed at Southern Border another badly hurt. We will seek out and bring to justice those responsible. We will and must build the Wall!,11-20-2017 01:29:02,36647,151368,false,932420488642617344
Twitter for iPhone,Big-game trophy decision will be announced next week but will be very hard pressed to change my mind that this horror show in any way helps conservation of Elephants or any other animal.,11-19-2017 23:57:10,13550,66098,false,932397369655808001
Twitter for iPhone,Shoplifting is a very big deal in China as it should be (5-10 years in jail) but not to father LaVar. Should have gotten his son out during my next trip to China instead. China told them why they were released. Very ungrateful!,11-19-2017 23:36:40,30318,135939,false,932392209445457920
Twitter for iPhone,Sen. Jeff Flake(y) who is unelectable in the Great State of Arizona (quit race anemic polls) was caught (purposely) on “mike” saying bad things about your favorite President. He’ll be a NO on tax cuts because his political career anyway is “toast.”,11-19-2017 23:22:17,16532,70791,false,932388590344196096
Twitter for iPhone,Now that the three basketball players are out of China and saved from years in jail LaVar Ball the father of LiAngelo is unaccepting of what I did for his son and that shoplifting is no big deal. I should have left them in jail!,11-19-2017 17:42:36,77081,275392,false,932303108146892801
Twitter for iPhone,RT @greta: Thank you @realDonaldTrump - this is important to so many of us https://t.co/zJAfZByQKX,11-18-2017 13:49:51,9412,0,true,931882145181773826
Twitter for iPhone,RT @piersmorgan: BOOM! Thank you Mr President. Trophy-hunting is repellent. https://t.co/iEPfEQNX4t,11-18-2017 13:49:27,6917,0,true,931882044044529665
Twitter for iPhone,Crooked Hillary Clinton is the worst (and biggest) loser of all time. She just can’t stop which is so good for the Republican Party. Hillary get on with your life and give it another try in three years!,11-18-2017 13:31:47,51390,191955,false,931877599034388480
Twitter for iPhone,Put big game trophy decision on hold until such time as I review all conservation facts. Under study for years. Will update soon with Secretary Zinke. Thank you!,11-18-2017 00:47:03,23532,128508,false,931685146415255552
Twitter for iPhone,Today it was an honor to celebrate the Collegiate National Champions of 2016/2017 at the @WhiteHouse! #NCAAChampions🏆Photos: https://t.co/Ecl2phhzyl https://t.co/w8jE24pLwa,11-17-2017 23:13:27,10924,55054,false,931661592135168000
Twitter Web Client,Together we're going to restore safety to our streets and peace to our communities and we're going to destroy the vile criminal cartel #MS13 and many other gangs...'Hundreds arrested in MS-13 crackdown'https://t.co/Mp268d8RaU https://t.co/mrynwnTuoO,11-17-2017 15:03:16,19891,76193,false,931538234169069568
Twitter for iPhone,If Democrats were not such obstructionists and understood the power of lower taxes we would be able to get many of their ideas into Bill!,11-17-2017 11:00:43,21521,100044,false,931477193255014400
Twitter for iPhone,Great numbers on Stocks and the Economy. If we get Tax Cuts and Reform we'll really see some great results!,11-17-2017 10:29:37,14627,75155,false,931469365538672640
Twitter for iPhone,.And to think that just last week he was lecturing anyone who would listen about sexual harassment and respect for women. Lesley Stahl tape?,11-17-2017 03:15:49,20330,85681,false,931360196554821632
Twitter for iPhone,The Al Frankenstien picture is really bad speaks a thousand words. Where do his hands go in pictures 2 3 4 5 &amp; 6 while she sleeps? .....,11-17-2017 03:06:34,24215,87667,false,931357870024687616
Twitter for iPhone,Big win today in the House for GOP Tax Cuts and Reform 227-205. Zero Dems they want to raise taxes much higher but not for our military!,11-17-2017 02:57:19,12904,64038,false,931355543096233985
Twitter for iPhone,Congratulations to the House of Representatives for passing the #TaxCutsandJobsAct — a big step toward fulfilling our promise to deliver historic TAX CUTS for the American people by the end of the year! https://t.co/8FjefMj6hh,11-16-2017 20:16:15,16216,68106,false,931254609041068032
Twitter Web Client,Need all on the UN Security Council to vote to renew the Joint Investigative Mechanism for Syria to ensure that Assad Regime does not commit mass murder with chemical weapons ever again.,11-16-2017 18:13:51,13807,65781,false,931223807037263873
Twitter for iPhone,China is sending an Envoy and Delegation to North Korea - A big move we'll see what happens!,11-16-2017 12:43:05,19675,91366,false,931140567089721344
Twitter for iPhone,....your release possible and HAVE A GREAT LIFE! Be careful there are many pitfalls on the long and winding road of life!,11-16-2017 11:34:52,17232,93551,false,931123400810037248
Twitter for iPhone,To the three UCLA basketball players I say:  You're welcome go out and give a big Thank You to President Xi Jinping of China who made.....,11-16-2017 11:30:14,18162,89067,false,931122234437046272
Twitter for iPhone,Big vote tomorrow in the House. Tax cuts are getting close!,11-16-2017 02:14:35,12131,70949,false,930982399202217984
Twitter for iPhone,Why are Democrats fighting massive tax cuts for the middle class and business (jobs)? The reason: Obstruction and Delay!,11-16-2017 02:11:45,23817,101559,false,930981685658902528
Twitter for iPhone,It is actually hard to believe how naive (or dumb) the Failing @nytimes is when it comes to foreign policy...weak and ineffective!,11-15-2017 16:52:33,15541,73601,false,930840960346611712
Twitter for iPhone,...They should realize that these relationships are a good thing not a bad thing. The U.S. is being respected again. Watch Trade!,11-15-2017 16:39:16,15595,85167,false,930837616714571776
Twitter for iPhone,The failing @nytimes hates the fact that I have developed a great relationship with World leaders like Xi Jinping President of China.....,11-15-2017 16:35:39,14267,67340,false,930836707095863296
Twitter for iPhone,Do you think the three UCLA Basketball Players will say thank you President Trump? They were headed for 10 years in jail!,11-15-2017 15:11:53,43776,165011,false,930815626460921856
Twitter for iPhone,Thank you! https://t.co/EQMwv1XbiM,11-15-2017 10:58:18,10485,48022,false,930751807101562881
Twitter for iPhone,Thank you working hard! https://t.co/TmNdNPBJ3m,11-15-2017 10:53:42,5154,32118,false,930750650010480640
Twitter for iPhone,While in the Philippines I was forced to watch @CNN which I have not done in months and again realized how bad and FAKE it is. Loser!,11-15-2017 10:45:39,32702,135601,false,930748627642998784
Twitter for iPhone,.@foxandfriends will be showing much of our successful trip to Asia and the friendships &amp; benefits that will endure for years to come!,11-15-2017 10:40:02,9541,52255,false,930747213659197441
Twitter for iPhone,Our great country is respected again in Asia. You will see the fruits of our long but successful trip for many years to come!,11-15-2017 10:30:58,16884,92260,false,930744931609694208
Twitter for iPhone,RT @Scavino45: 20295 miles later #POTUSinAsia has successfully concluded as @POTUS @realDonaldTrump lands on the South Lawn of @WhiteHouse…,11-15-2017 10:25:48,8993,0,true,930743631954305024
Twitter for iPhone,RT @realDonaldTrump: Unemployment is down to 4.1% lowest in 17 years. 1.5 million new jobs created since I took office. Highest stock Mark…,11-15-2017 10:22:33,38806,0,true,930742813599334402
Twitter for iPhone,RT @PChowka: Sean Hannity's Big Week - Top Ratings Probing Reporting and Let There Be Light at American Thinker https://t.co/b0RxpZd3Lb h…,11-15-2017 10:22:10,3920,0,true,930742717721739264
Twitter for iPhone,RT @realDonaldTrump: Thank you to our GREAT Military/Veterans and @PacificCommand.Remember #PearlHarbor. Remember the @USSArizona!A day…,11-15-2017 10:21:35,20030,0,true,930742569092435968
Twitter for iPhone,Just returned from Asia after 12 very successful days. Great to be home!,11-15-2017 04:42:16,11843,85270,false,930657178544984066
Twitter for iPhone,May God be with the people of Sutherland Springs Texas. The FBI and Law Enforcement has arrived.,11-15-2017 04:34:46,6540,36579,false,930655291569524736
Twitter for iPhone,THANK YOU ASIA! #USA🇺🇸 https://t.co/FziKSbrzcu,11-14-2017 17:39:54,19851,86071,false,930490487903084544
Twitter for iPhone,THANK YOU to the amazing staff and their families of the United States Embassy in the Philippines. Keep up the GREAT WORK! https://t.co/3ABVXTsJM0,11-14-2017 09:11:51,10576,55853,false,930362633852735488
Twitter Web Client,One of the most accurate polls last time around. But #FakeNews likes to say we’re in the 30’s. They are wrong. Some people think numbers could be in the 50's. Together WE will MAKE AMERICA GREAT AGAIN! https://t.co/YhrwkdObhP,11-14-2017 08:07:29,15736,65280,false,930346433177378817
Twitter for iPhone,I will be making a major statement from the @WhiteHouse upon my return to D.C. Time and date to be set.,11-14-2017 06:23:12,20053,86297,false,930320191699017730
Twitter Web Client,Just arrived at #ASEAN50 in the Philippines for my final stop with World Leaders. Will lead to FAIR TRADE DEALS unlike the horror shows from past Administrations. Will then be leaving for D.C. Made many good friends!,11-14-2017 05:26:45,8566,48188,false,930305984077156352
Twitter Web Client,After my tour of Asia all Countries dealing with us on TRADE know that the rules have changed. The United States has to be treated fairly and in a reciprocal fashion. The massive TRADE deficits must go down quickly!,11-14-2017 05:20:31,16950,84021,false,930304414564352000
Twitter Web Client,Great to see @RandPaul looking well and back on the Senate floor. He will help us with TAX CUTS and REFORM!,11-14-2017 05:08:19,11085,58147,false,930301344342265857
Twitter for iPhone,Excited to be heading home to see the House pass a GREAT Tax Bill with the middle class getting big TAX CUTS!#MakeAmericaGreatAgain🇺🇸,11-14-2017 02:21:14,14595,77499,false,930259298407419904
Twitter Web Client,I am proud of the Rep. House &amp; Senate for working so hard on cutting taxes {&amp; reform.} We’re getting close! Now how about ending the unfair &amp; highly unpopular Indiv Mandate in OCare &amp; reducing taxes even further? Cut top rate to 35% w/all of the rest going to middle income cuts?,11-13-2017 15:06:01,16528,77853,false,930089374187950081
Twitter for iPhone,Happy to announce I am nominating Alex Azar to be the next HHS Secretary. He will be a star for better healthcare and lower drug prices!,11-13-2017 14:57:02,12694,70142,false,930087113764327424
Twitter for iPhone,Will be leaving the Philippines tomorrow after many days of constant mtgs &amp; work in order to #MAGA! My promises are rapidly being fulfilled.,11-13-2017 12:33:24,13875,72867,false,930050967067820032
Twitter for iPhone,Great day of bilateral meetings at #ASEANSummit on trade which we are turning around to be great deals for our country! https://t.co/2ahAvm4n9s,11-13-2017 12:29:06,8680,43903,false,930049882949345281
Twitter for iPhone,Thank you! https://t.co/TD0rYcWN8C,11-12-2017 14:29:22,10784,61954,false,929717762422988801
Twitter for iPhone,We had a wonderful visit to Vietnam thank you President Tran Dai Quang! Heading to the #ASEANSummit 50th Anniv Gala in the Philippines now. https://t.co/WfSd8EE3Nm,11-12-2017 11:20:20,10974,58790,false,929670192434745344
Twitter for iPhone,Just landed in the Philippines after a great day of meetings and events in Hanoi Vietnam! https://t.co/YxHRNhhPWo,11-12-2017 10:21:06,10869,72215,false,929655283181391874
Twitter for iPhone,Just landed in the Philippines after a great day of meetings and events in Hanoi Vietnam!,11-12-2017 10:06:58,869,3751,false,929651728726798336
Twitter Web Client,Why would Kim Jong-un insult me by calling me "old" when I would NEVER call him "short and fat?" Oh well I try so hard to be his friend - and maybe someday that will happen!,11-12-2017 00:48:01,272776,616217,false,929511061954297857
Twitter Web Client,Does the Fake News Media remember when Crooked Hillary Clinton as Secretary of State was begging Russia to be our friend with the misspelled reset button? Obama tried also but he had zero chemistry with Putin.,11-12-2017 00:43:36,28716,119569,false,929509950811881472
Twitter Web Client,When will all the haters and fools out there realize that having a good relationship with Russia is a good thing not a bad thing. There always playing politics - bad for our country. I want to solve North Korea Syria Ukraine terrorism and Russia can greatly help!,11-12-2017 00:18:32,39627,158703,false,929503641014112256
Twitter Web Client,Met with President Putin of Russia who was at #APEC meetings. Good discussions on Syria. Hope for his help to solve along with China the dangerous North Korea crisis. Progress being made.,11-12-2017 00:16:05,15391,75165,false,929503025512693760
Twitter for iPhone,Will be doing a joint press conference in Hanoi Vietnam then heading for final destination of trip the Phillipines.,11-11-2017 23:35:39,9542,58627,false,929492850101940225
Twitter for iPhone,President Xi of China has stated that he is upping the sanctions against #NoKo. Said he wants them to denuclearize. Progress is being made.,11-11-2017 23:32:25,16270,78020,false,929492038231429120
Twitter for iPhone,“Presidential Proclamation Commemorating the 50th Anniversary of the Vietnam War” ➡️https://t.co/hgUQP9leqK ➡️https://t.co/9C0yyIv9Ws https://t.co/f9snmRUA4a,11-11-2017 12:35:46,12493,57622,false,929326786709807105
Media Studio,On this wonderful Veterans Day I want to express the incredible gratitude of the entire American Nation to our GREAT VETERANS. Thank you! https://t.co/GhQbCA7yII,11-11-2017 12:11:53,31104,119216,false,929320777668628480
Twitter for iPhone,On behalf of an entire nation Happy 242nd Birthday to the men and women of the United States Marines!#USMC242 #SemperFi https://t.co/ecgoSJP5Uc,11-10-2017 12:57:23,25053,102305,false,928969836897583104
Twitter Web Client,The United States has been reminded time and again in recent years that economic security is not merely RELATED to national security - economic security IS national security. It is vital to our national strength. #APEC2017 https://t.co/8gKQUhit2X,11-10-2017 10:43:48,13914,58402,false,928936220360503296
Twitter Web Client,The United States has been reminded time and again in recent years that economic security is not merely RELATED to national security -economic security IS national security. It is vital to our national strength. #APEC2017 https://t.co/mGPeyZEyqm,11-10-2017 10:31:32,497,1700,false,928933135806488577
Twitter Web Client,The United States is prepared to work with each of the leaders in this room today to achieve mutually beneficial commerce that is in the interests of both your countries and mine. That is the message I am here to deliver today. #APEC2017 https://t.co/CM3Hqt16A8,11-10-2017 10:26:22,11207,49515,false,928931835664465921
Twitter Web Client,Today I am here to offer a renewed partnership with America -- to work together to strengthen the bonds of friendship and commerce between all of the nations of the Indo-Pacific and together to promote our prosperity and security. #APEC2017 https://t.co/gN2YbS9CYB,11-10-2017 10:06:37,9485,43754,false,928926863375794176
Twitter Web Client,In more and more places throughout this region citizens of SOVEREIGN and INDEPENDENT nations have taken greater control of their destinies and unlocked the potential of their people. #APEC2017 https://t.co/a570IIGe0I,11-10-2017 09:50:25,8744,40094,false,928922787938385920
Twitter Web Client,Throughout my travels I've had the pleasure of sharing the good news from America. I've had the honor of sharing our vision for a free &amp; open Indo-Pacific -- a place where sovereign &amp; independent nations w/diverse cultures &amp; many different dreams can all prosper side-by-side. https://t.co/qBOCY3u7YV,11-10-2017 09:32:07,11448,52585,false,928918183104225280
Twitter for iPhone,Just landed in Da Nang Vietnam to deliver a speech at #APEC2017,11-10-2017 05:45:36,7819,51886,false,928861178113040385
Twitter Web Client,I am leaving China for #APEC2017 in Vietnam. @FLOTUS Melania is staying behind to see the zoo and of course the Great WALL of China before going to Alaska to greet our AMAZING troops.,11-10-2017 01:17:15,13552,72409,false,928793643367960576
Twitter Web Client,My meetings with President Xi Jinping were very productive on both trade and the subject of North Korea. He is a highly respected and powerful representative of his people. It was great being with him and Madame Peng Liyuan!,11-09-2017 23:44:17,14945,83006,false,928770248370728960
Twitter Web Client,I don’t blame China I blame the incompetence of past Admins for allowing China to take advantage of the U.S. on trade leading up to a point where the U.S. is losing $100's of billions. How can you blame China for taking advantage of people that had no clue? I would've done same!,11-09-2017 23:39:56,29359,135908,false,928769154345324544
Twitter for iPhone,In the coming months and years ahead I look forward to building an even STRONGER relationship between the United States and China. 🇺🇸🇨🇳 https://t.co/mK3SB7t3EV,11-09-2017 13:58:32,20496,94769,false,928622838487007260
Twitter for iPhone,President Xi thank you for such an incredible welcome ceremony. It was a truly memorable and impressive display! 📸https://t.co/J9x51h1LBe https://t.co/g4Z7mO5cV9,11-09-2017 07:08:33,19508,92838,false,928519663780208640
Twitter for iPhone,Congratulations to all of the ”DEPLORABLES” and the millions of people who gave us a MASSIVE (304-227) Electoral College landslide victory! https://t.co/7ifv5gT7Ur,11-08-2017 18:17:41,35393,134128,false,928325667556548608
Twitter Web Client,Looking forward to a full day of meetings with President Xi and our delegations tomorrow. THANK YOU for the beautiful welcome China! @FLOTUS Melania and I will never forget it! https://t.co/sQoUWIGAiQ,11-08-2017 15:40:40,13517,64298,false,928286153672970240
Media Studio,NoKo has interpreted America's past restraint as weakness. This would be a fatal miscalculation. Do not underestimate us. AND DO NOT TRY US. https://t.co/4llqLrNpK3,11-08-2017 15:15:08,23631,88959,false,928279728125108225
Twitter Web Client,On behalf of @FLOTUS Melania and I THANK YOU for an unforgettable afternoon and evening at the Forbidden City in Beijing President Xi and Madame Peng Liyuan. We are looking forward to rejoining you tomorrow morning! https://t.co/ma0F7SHbVU,11-08-2017 14:27:18,13032,61201,false,928267692645036032
Twitter for iPhone,Leaving South Korea now heading to China. Looking very much forward to meeting and being with President Xi!,11-08-2017 04:57:40,11409,72783,false,928124338343202816
Twitter Web Client,Together we dream of a Korea that is free a peninsula that is safe and families that are reunited once again! https://t.co/9tsZRCC83j,11-08-2017 03:43:59,12909,53881,false,928105793366392832
Twitter Web Client,Anyone who doubts the strength or determination of the U.S. should look to our past....and you will doubt it no longer. https://t.co/zyuYc0fIH6,11-08-2017 03:14:34,12465,52843,false,928098389966942208
Twitter Web Client,The North Korean regime has pursued its nuclear &amp; ballistic missile programs in defiance of every assurance agreement &amp; commmitment it has made to the U.S. and its allies. It's broken all of those commitments... https://t.co/xJ4jUpA8d8,11-08-2017 03:12:17,10458,43345,false,928097817037627393
Twitter Web Client,The U.S. under my administration is completely rebuilding its military and they're spending hundreds of billions of dollars to the newest and finest military equipment anywhere in the world being built right now. I want peace through strength! https://t.co/2YXkIvRIFi,11-08-2017 03:09:37,14510,60351,false,928097146993369088
Twitter for iPhone,Join me LIVE in South Korea🇺🇸🇰🇷#NationalAssembly #POTUSinAsia ➡️https://t.co/M3iEhPdkas https://t.co/hSxdtd2UnY,11-08-2017 02:14:20,5928,30023,false,928083235040579584
Twitter Web Client,Ed Gillespie worked hard but did not embrace me or what I stand for. Don’t forget Republicans won 4 out of 4 House seats and with the economy doing record numbers we will continue to win even bigger than before!,11-08-2017 01:40:37,19384,82401,false,928074747316928513
Twitter Web Client,Getting ready to make a major speech to the National Assembly here in South Korea then will be headed to China where I very much look forward to meeting with President Xi who is just off his great political victory.,11-08-2017 01:00:15,10982,62652,false,928064591665467393
